estacao,datahora,wspd,wdir,gust,dryt,dewp,pres,vis,tp,altn1,qn1,altn2,qn2,altn3,qn3,altn4,qn4,altncb,qncb,metar,speci,data_hora
SBRB,16/01/2025 04:00,7.0,30.0,,24.0,23.0,1011.0,9999.0,,10.0,FEW,100.0,SCT,,,,,,,METAR SBRB 160400Z 03007KT 9999 FEW010 SCT100 24/23 Q1011=,-,16/01/2025 04:00
SBRB,16/01/2025 04:00,6.0,30.0,,24.0,23.0,1011.0,9999.0,,6.0,BKN,,,,,,,,,-,SPECI SBRB 160440Z 03006KT 9999 BKN006 24/23 Q1011=,16/01/2025 04:00
SBRB,16/01/2025 05:00,5.0,20.0,,24.0,23.0,1011.0,9999.0,,6.0,BKN,,,,,,,,,METAR SBRB 160500Z 02005KT 9999 BKN006 24/23 Q1011=,-,16/01/2025 05:00
SBRB,16/01/2025 06:00,5.0,20.0,,24.0,23.0,1010.0,9000.0,,6.0,BKN,,,,,,,,,METAR SBRB 160600Z 02005KT 9000 BKN006 24/23 Q1010=,-,16/01/2025 06:00
SBRB,16/01/2025 07:00,9.0,360.0,,24.0,23.0,1009.0,9000.0,,4.0,BKN,,,,,,,,,METAR SBRB 160700Z 36009KT 9000 BKN004 24/23 Q1009=,-,16/01/2025 07:00
SBRB,16/01/2025 08:00,5.0,30.0,,24.0,23.0,1010.0,9999.0,,4.0,BKN,,,,,,,,,METAR SBRB 160800Z 03005KT 9999 BKN004 24/23 Q1010=,-,16/01/2025 08:00
SBRB,16/01/2025 09:00,2.0,190.0,,23.0,23.0,1010.0,9999.0,,4.0,BKN,,,,,,,,,METAR SBRB 160900Z 19002KT 9999 BKN004 23/23 Q1010=,-,16/01/2025 09:00
SBRB,16/01/2025 10:00,5.0,360.0,,23.0,23.0,1010.0,9999.0,,4.0,FEW,100.0,BKN,,,,,,,METAR SBRB 161000Z 36005KT 9999 FEW004 BKN100 23/23 Q1010=,-,16/01/2025 10:00
SBRB,16/01/2025 11:00,3.0,30.0,,23.0,23.0,1011.0,9999.0,,4.0,SCT,100.0,BKN,,,,,,,METAR SBRB 161100Z 03003KT 9999 SCT004 BKN100 23/23 Q1011=,-,16/01/2025 11:00
SBRB,16/01/2025 11:00,5.0,30.0,,24.0,23.0,1012.0,9999.0,,5.0,BKN,100.0,BKN,,,,,,,-,SPECI SBRB 161135Z 03005KT 9999 BKN005 BKN100 24/23 Q1012=,16/01/2025 11:00
SBRB,16/01/2025 12:00,5.0,20.0,,24.0,23.0,1012.0,9999.0,,5.0,SCT,100.0,SCT,,,,,,,METAR SBRB 161200Z 02005KT 9999 SCT005 SCT100 24/23 Q1012=,-,16/01/2025 12:00
SBRB,16/01/2025 13:00,6.0,350.0,,27.0,23.0,1012.0,9999.0,,6.0,FEW,100.0,SCT,,,,,,,METAR SBRB 161300Z 35006KT 9999 FEW006 SCT100 27/23 Q1012=,-,16/01/2025 13:00
SBRB,16/01/2025 14:00,5.0,340.0,,27.0,24.0,1013.0,9999.0,,7.0,FEW,100.0,BKN,,,,,,,METAR SBRB 161400Z 34005KT 9999 FEW007 BKN100 27/24 Q1013=,-,16/01/2025 14:00
SBRB,16/01/2025 15:00,4.0,330.0,,28.0,24.0,1013.0,9999.0,,10.0,FEW,100.0,BKN,,,,,,,METAR SBRB 161500Z 33004KT 9999 FEW010 BKN100 28/24 Q1013=,-,16/01/2025 15:00
SBRB,16/01/2025 16:00,5.0,310.0,,30.0,24.0,1012.0,9999.0,,18.0,FEW,100.0,BKN,,,,,,,METAR SBRB 161600Z 31005KT 9999 FEW018 BKN100 30/24 Q1012=,-,16/01/2025 16:00
SBRB,16/01/2025 17:00,7.0,340.0,,31.0,24.0,1011.0,9999.0,,20.0,SCT,100.0,BKN,,,,,,,METAR SBRB 161700Z 34007KT 9999 SCT020 BKN100 31/24 Q1011=,-,16/01/2025 17:00
SBRB,16/01/2025 18:00,8.0,300.0,,32.0,23.0,1011.0,9999.0,,20.0,SCT,100.0,SCT,,,,,,,METAR SBRB 161800Z 30008KT 9999 SCT020 SCT100 32/23 Q1011=,-,16/01/2025 18:00
SBRB,16/01/2025 19:00,7.0,320.0,,33.0,23.0,1010.0,9999.0,,25.0,SCT,,,,,,,,,METAR SBRB 161900Z 32007KT 9999 SCT025 33/23 Q1010=,-,16/01/2025 19:00
SBRB,16/01/2025 20:00,9.0,280.0,,32.0,20.0,1008.0,9999.0,,27.0,SCT,,,,,,,,,METAR SBRB 162000Z 28009KT 9999 SCT027 32/20 Q1008=,-,16/01/2025 20:00
SBRB,16/01/2025 21:00,8.0,290.0,,32.0,20.0,1008.0,9999.0,,27.0,SCT,,,,,,,,,METAR SBRB 162100Z 29008KT 9999 SCT027 32/20 Q1008=,-,16/01/2025 21:00
SBRB,16/01/2025 22:00,6.0,300.0,,32.0,21.0,1008.0,9999.0,,36.0,FEW,,,,,,,,,METAR SBRB 162200Z 30006KT 9999 FEW036 32/21 Q1008=,-,16/01/2025 22:00
SBRB,16/01/2025 23:00,3.0,330.0,,30.0,22.0,1008.0,9999.0,,40.0,FEW,,,,,,,,,METAR SBRB 162300Z 33003KT 9999 FEW040 30/22 Q1008=,-,16/01/2025 23:00
SBRB,17/01/2025 00:00,1.0,330.0,,26.0,23.0,1009.0,9999.0,,40.0,FEW,,,,,,,,,METAR SBRB 170000Z 33001KT 9999 FEW040 26/23 Q1009=,-,17/01/2025 00:00
SBRB,17/01/2025 01:00,0.0,0.0,,25.0,24.0,1010.0,9999.0,,,,,,,,,,,,METAR SBRB 170100Z 00000KT CAVOK 25/24 Q1010=,-,17/01/2025 01:00
SBRB,17/01/2025 02:00,3.0,360.0,,26.0,24.0,1011.0,9999.0,,,,,,,,,,,,METAR SBRB 170200Z 36003KT CAVOK 26/24 Q1011=,-,17/01/2025 02:00
SBRB,17/01/2025 03:00,3.0,10.0,,26.0,24.0,1011.0,9999.0,,,,,,,,,,,,METAR SBRB 170300Z 01003KT CAVOK 26/24 Q1011=,-,17/01/2025 03:00
SBRB,17/01/2025 04:00,2.0,10.0,,25.0,23.0,1011.0,9999.0,,,,,,,,,,,,METAR SBRB 170400Z 01002KT CAVOK 25/23 Q1011=,-,17/01/2025 04:00
SBRB,17/01/2025 05:00,2.0,20.0,,24.0,23.0,1010.0,9999.0,,,,,,,,,,,,METAR SBRB 170500Z 02002KT CAVOK 24/23 Q1010=,-,17/01/2025 05:00
SBRB,17/01/2025 06:00,0.0,0.0,,23.0,22.0,1010.0,9999.0,,,,,,,,,,,,METAR SBRB 170600Z 00000KT CAVOK 23/22 Q1010=,-,17/01/2025 06:00
SBRB,17/01/2025 07:00,0.0,0.0,,23.0,22.0,1010.0,9999.0,,,,,,,,,,,,METAR SBRB 170700Z 00000KT CAVOK 23/22 Q1010=,-,17/01/2025 07:00
SBRB,17/01/2025 08:00,5.0,10.0,,24.0,24.0,1010.0,9999.0,,,,,,,,,,,,METAR SBRB 170800Z 01005KT CAVOK 24/24 Q1010=,-,17/01/2025 08:00
SBRB,17/01/2025 09:00,3.0,20.0,,25.0,24.0,1010.0,9999.0,,,,,,,,,,,,METAR SBRB 170900Z 02003KT CAVOK 25/24 Q1010=,-,17/01/2025 09:00
SBRB,17/01/2025 10:00,3.0,360.0,,24.0,23.0,1011.0,9999.0,,,,,,,,,,,,METAR SBRB 171000Z 36003KT CAVOK 24/23 Q1011=,-,17/01/2025 10:00
SBRB,17/01/2025 11:00,3.0,350.0,,24.0,24.0,1012.0,9999.0,,8.0,FEW,70.0,SCT,,,,,,,METAR SBRB 171100Z 35003KT 9999 FEW008 SCT070 24/24 Q1012=,-,17/01/2025 11:00
SBRB,17/01/2025 12:00,4.0,340.0,,25.0,24.0,1013.0,9999.0,,8.0,FEW,70.0,SCT,,,,,,,METAR SBRB 171200Z 34004KT 9999 FEW008 SCT070 25/24 Q1013=,-,17/01/2025 12:00
SBRB,17/01/2025 13:00,6.0,350.0,,27.0,24.0,1013.0,9999.0,,,,,,,,,,,,METAR SBRB 171300Z 35006KT CAVOK 27/24 Q1013=,-,17/01/2025 13:00
SBRB,17/01/2025 14:00,8.0,340.0,,30.0,24.0,1014.0,9999.0,,25.0,FEW,70.0,SCT,,,,,,,METAR SBRB 171400Z 34008KT 9999 FEW025 SCT070 30/24 Q1014=,-,17/01/2025 14:00
SBRB,17/01/2025 15:00,8.0,340.0,,31.0,25.0,1013.0,9999.0,,25.0,SCT,,,,,,,,,METAR SBRB 171500Z 34008KT 9999 SCT025 31/25 Q1013=,-,17/01/2025 15:00
SBRB,17/01/2025 16:00,6.0,340.0,,32.0,24.0,1013.0,9999.0,,25.0,BKN,,,,,,,030T,FEW,METAR SBRB 171600Z 34006KT 9999 BKN025 FEW030TCU 32/24 Q1013=,-,17/01/2025 16:00
SBRB,17/01/2025 17:00,4.0,320.0,,32.0,24.0,1012.0,9999.0,,30.0,SCT,100.0,BKN,,,,,035T,FEW,METAR SBRB 171700Z 32004KT 9999 SCT030 FEW035TCU BKN100 32/24 Q1012=,-,17/01/2025 17:00
SBRB,17/01/2025 18:00,6.0,320.0,,32.0,24.0,1011.0,9999.0,,30.0,SCT,100.0,BKN,,,,,035T,FEW,METAR SBRB 171800Z 32006KT 9999 SCT030 FEW035TCU BKN100 32/24 Q1011=,-,17/01/2025 18:00
SBRB,17/01/2025 19:00,10.0,260.0,,32.0,24.0,1009.0,9999.0,,30.0,SCT,100.0,BKN,,,,,035T,FEW,METAR SBRB 171900Z 26010KT 9999 SCT030 FEW035TCU BKN100 32/24 Q1009=,-,17/01/2025 19:00
SBRB,17/01/2025 20:00,6.0,250.0,,27.0,24.0,1008.0,8000.0,VCTS,30.0,SCT,100.0,BKN,,,,,035,FEW,METAR SBRB 172000Z 25006KT 8000 VCTS VCSH SCT030 FEW035CB BKN100 27/24 Q1008=,-,17/01/2025 20:00
SBRB,17/01/2025 21:00,2.0,110.0,,27.0,25.0,1008.0,8000.0,VCSH,60.0,SCT,100.0,BKN,,,,,035,FEW,METAR SBRB 172100Z 11002KT 8000 VCSH VCTS FEW035CB SCT060 BKN100 27/25 Q1008=,-,17/01/2025 21:00
SBRB,17/01/2025 22:00,3.0,210.0,,27.0,24.0,1008.0,9000.0,VCSH,60.0,SCT,100.0,BKN,,,,,035,FEW,METAR SBRB 172200Z 21003KT 9000 VCSH VCTS FEW035CB SCT060 BKN100 27/24 Q1008=,-,17/01/2025 22:00
SBRB,17/01/2025 23:00,4.0,30.0,,27.0,24.0,1009.0,9999.0,,100.0,BKN,,,,,,,035T,FEW,METAR SBRB 172300Z 03004KT 9999 FEW035TCU BKN100 27/24 Q1009=,-,17/01/2025 23:00
SBRB,18/01/2025 00:00,3.0,340.0,,26.0,24.0,1010.0,9999.0,,100.0,BKN,,,,,,,035T,FEW,METAR SBRB 180000Z 34003KT 9999 FEW035TCU BKN100 26/24 Q1010=,-,18/01/2025 00:00
SBRB,18/01/2025 01:00,5.0,310.0,,27.0,23.0,1010.0,9999.0,,100.0,BKN,,,,,,,035T,FEW,METAR SBRB 180100Z 31005KT 9999 FEW035TCU BKN100 27/23 Q1010=,-,18/01/2025 01:00
SBRB,18/01/2025 02:00,3.0,290.0,,26.0,23.0,1011.0,9999.0,,15.0,FEW,100.0,SCT,,,,,,,METAR SBRB 180200Z 29003KT 9999 FEW015 SCT100 26/23 Q1011=,-,18/01/2025 02:00
SBRB,18/01/2025 03:00,1.0,330.0,,26.0,24.0,1012.0,9999.0,,15.0,FEW,100.0,SCT,,,,,,,METAR SBRB 180300Z 33001KT 9999 FEW015 SCT100 26/24 Q1012=,-,18/01/2025 03:00
SBRB,18/01/2025 04:00,3.0,10.0,,26.0,24.0,1012.0,9999.0,,15.0,FEW,60.0,SCT,10.0,BKN,,,,,METAR SBRB 180400Z 01003KT 9999 FEW015 SCT060 BKN100 26/24 Q1012=,-,18/01/2025 04:00
SBRB,18/01/2025 05:00,1.0,40.0,,25.0,23.0,1011.0,9999.0,,15.0,FEW,60.0,SCT,10.0,BKN,,,,,METAR SBRB 180500Z 04001KT 9999 FEW015 SCT060 BKN100 25/23 Q1011=,-,18/01/2025 05:00
SBRB,18/01/2025 06:00,3.0,40.0,,25.0,24.0,1011.0,9999.0,VCTS,15.0,FEW,100.0,BKN,,,,,030,FEW,METAR SBRB 180600Z 04003KT 9999 VCTS FEW015 FEW030CB BKN100 25/24 Q1011=,-,18/01/2025 06:00
SBRB,18/01/2025 07:00,3.0,350.0,,25.0,23.0,1011.0,9999.0,VCTS,15.0,FEW,100.0,BKN,,,,,030,FEW,METAR SBRB 180700Z 35003KT 9999 VCTS FEW015 FEW030CB BKN100 25/23 Q1011=,-,18/01/2025 07:00
SBRB,18/01/2025 08:00,2.0,350.0,,24.0,23.0,1011.0,9999.0,VCTS,10.0,FEW,100.0,BKN,,,,,030,FEW,METAR SBRB 180800Z 35002KT 9999 VCTS FEW010 FEW030CB BKN100 24/23 Q1011=,-,18/01/2025 08:00
SBRB,18/01/2025 09:00,2.0,360.0,,25.0,23.0,1011.0,9999.0,VCTS,15.0,FEW,100.0,BKN,,,,,030,FEW,METAR SBRB 180900Z 36002KT 9999 VCTS FEW015 FEW030CB BKN100 25/23 Q1011=,-,18/01/2025 09:00
SBRB,18/01/2025 10:00,2.0,360.0,,25.0,23.0,1011.0,9999.0,VCTS,10.0,FEW,100.0,BKN,,,,,030,FEW,METAR SBRB 181000Z 36002KT 9999 VCTS FEW010 FEW030CB BKN100 25/23 Q1011=,-,18/01/2025 10:00
SBRB,18/01/2025 11:00,2.0,50.0,,25.0,24.0,1012.0,9999.0,VCTS,5.0,FEW,100.0,BKN,,,,,030,FEW,METAR SBRB 181100Z 05002KT 9999 VCTS FEW005 FEW030CB BKN100 25/24 Q1012=,-,18/01/2025 11:00
SBRB,18/01/2025 12:00,3.0,50.0,,25.0,24.0,1013.0,9999.0,,5.0,FEW,100.0,BKN,,,,,,,METAR SBRB 181200Z 05003KT 9999 FEW005 BKN100 25/24 Q1013=,-,18/01/2025 12:00
SBRB,18/01/2025 13:00,2.0,150.0,,26.0,25.0,1014.0,9999.0,,5.0,FEW,100.0,BKN,,,,,,,METAR SBRB 181300Z 15002KT 9999 FEW005 BKN100 26/25 Q1014=,-,18/01/2025 13:00
SBRB,18/01/2025 14:00,3.0,350.0,,28.0,25.0,1014.0,9999.0,,15.0,FEW,100.0,BKN,,,,,,,METAR SBRB 181400Z 35003KT 9999 FEW015 BKN100 28/25 Q1014=,-,18/01/2025 14:00
SBRB,18/01/2025 15:00,6.0,30.0,,28.0,25.0,1014.0,9999.0,,20.0,SCT,100.0,BKN,,,,,,,METAR SBRB 181500Z 03006KT 9999 SCT020 BKN100 28/25 Q1014=,-,18/01/2025 15:00
SBRB,18/01/2025 16:00,4.0,10.0,,29.0,25.0,1014.0,9999.0,,19.0,BKN,100.0,BKN,,,,,,,METAR SBRB 181600Z 01004KT 9999 BKN019 BKN100 29/25 Q1014=,-,18/01/2025 16:00
SBRB,18/01/2025 17:00,4.0,20.0,,30.0,25.0,1013.0,9999.0,,21.0,BKN,100.0,BKN,,,,,,,METAR SBRB 181700Z 02004KT 9999 BKN021 BKN100 30/25 Q1013=,-,18/01/2025 17:00
SBRB,18/01/2025 18:00,7.0,10.0,,24.0,22.0,1012.0,8000.0,-RA,21.0,BKN,100.0,BKN,,,,,025T,FEW,METAR SBRB 181800Z 01007KT 8000 -RA BKN021 FEW025TCU BKN100 24/22 Q1012=,-,18/01/2025 18:00
SBRB,18/01/2025 18:00,7.0,330.0,,23.0,23.0,1012.0,2000.0,TSRA,21.0,BKN,100.0,BKN,,,,,025,FEW,-,SPECI SBRB 181806Z 33007KT 2000 TSRA BKN021 FEW025CB BKN100 23/23 Q1012=,18/01/2025 18:00
SBRB,18/01/2025 18:00,8.0,70.0,,23.0,22.0,1011.0,9000.0,TS,21.0,BKN,100.0,BKN,,,,,025,FEW,-,SPECI SBRB 181830Z 07008KT 9000 TS VCSH BKN021 FEW025CB BKN100 23/22 Q1011 RERA=,18/01/2025 18:00
SBRB,18/01/2025 19:00,3.0,60.0,,24.0,23.0,1010.0,9000.0,TS,25.0,SCT,100.0,BKN,,,,,030,FEW,METAR SBRB 181900Z 06003KT 9000 TS VCSH SCT025 FEW030CB BKN100 24/23 Q1010 RERA=,-,18/01/2025 19:00
SBRB,18/01/2025 20:00,6.0,230.0,,26.0,24.0,1010.0,9999.0,TS,10.0,FEW,25.0,SCT,10.0,BKN,,,030,FEW,METAR SBRB 182000Z 23006KT 9999 TS FEW010 SCT025 FEW030CB BKN100 26/24 Q1010=,-,18/01/2025 20:00
SBRB,18/01/2025 21:00,2.0,50.0,,27.0,25.0,1009.0,9999.0,-RA,30.0,SCT,100.0,BKN,,,,,036T,FEW,METAR SBRB 182100Z 05002KT 9999 -RA SCT030 FEW036TCU BKN100 27/25 Q1009 RETS=,-,18/01/2025 21:00
SBRB,18/01/2025 22:00,2.0,60.0,,28.0,25.0,1008.0,9999.0,,30.0,FEW,100.0,SCT,,,,,036T,FEW,METAR SBRB 182200Z 06002KT 9999 FEW030 FEW036TCU SCT100 28/25 Q1008=,-,18/01/2025 22:00
SBRB,18/01/2025 23:00,4.0,20.0,,27.0,25.0,1009.0,9999.0,,30.0,FEW,100.0,SCT,,,,,036T,FEW,METAR SBRB 182300Z 02004KT 9999 FEW030 FEW036TCU SCT100 27/25 Q1009=,-,18/01/2025 23:00
SBRB,19/01/2025 00:00,5.0,20.0,,26.0,25.0,1010.0,9999.0,,30.0,FEW,100.0,SCT,,,,,036T,FEW,METAR SBRB 190000Z 02005KT 9999 FEW030 FEW036TCU SCT100 26/25 Q1010=,-,19/01/2025 00:00
SBRB,19/01/2025 01:00,4.0,40.0,,25.0,24.0,1011.0,9999.0,,30.0,FEW,100.0,SCT,,,,,,,METAR SBRB 190100Z 04004KT 9999 FEW030 SCT100 25/24 Q1011=,-,19/01/2025 01:00
SBRB,19/01/2025 02:00,3.0,330.0,,25.0,24.0,1011.0,9999.0,,,,,,,,,,,,METAR SBRB 190200Z 33003KT CAVOK 25/24 Q1011=,-,19/01/2025 02:00
SBRB,19/01/2025 03:00,3.0,350.0,,25.0,23.0,1012.0,9999.0,,30.0,FEW,100.0,SCT,,,,,,,METAR SBRB 190300Z 35003KT 9999 FEW030 SCT100 25/23 Q1012=,-,19/01/2025 03:00
SBRB,19/01/2025 04:00,3.0,350.0,,24.0,23.0,1012.0,9999.0,,30.0,FEW,100.0,SCT,,,,,,,METAR SBRB 190400Z 35003KT 9999 FEW030 SCT100 24/23 Q1012=,-,19/01/2025 04:00
SBRB,19/01/2025 05:00,3.0,10.0,,24.0,23.0,1011.0,9999.0,,30.0,FEW,100.0,SCT,,,,,,,METAR SBRB 190500Z 01003KT 9999 FEW030 SCT100 24/23 Q1011=,-,19/01/2025 05:00
SBRB,19/01/2025 06:00,4.0,350.0,,24.0,23.0,1010.0,9999.0,,30.0,FEW,100.0,SCT,,,,,,,METAR SBRB 190600Z 35004KT 9999 FEW030 SCT100 24/23 Q1010=,-,19/01/2025 06:00
SBRB,19/01/2025 07:00,3.0,350.0,,23.0,23.0,1010.0,9999.0,,30.0,FEW,100.0,SCT,,,,,,,METAR SBRB 190700Z 35003KT 9999 FEW030 SCT100 23/23 Q1010=,-,19/01/2025 07:00
SBRB,19/01/2025 08:00,2.0,10.0,,23.0,23.0,1009.0,9999.0,,30.0,FEW,100.0,SCT,,,,,,,METAR SBRB 190800Z 01002KT 9999 FEW030 SCT100 23/23 Q1009=,-,19/01/2025 08:00
SBRB,19/01/2025 09:00,3.0,50.0,,23.0,24.0,1010.0,9999.0,,30.0,FEW,100.0,SCT,,,,,,,METAR SBRB 190900Z 05003KT 9999 FEW030 SCT100 23/24 Q1010=,-,19/01/2025 09:00
SBRB,19/01/2025 10:00,3.0,30.0,,23.0,23.0,1010.0,9999.0,,30.0,FEW,100.0,SCT,,,,,,,METAR SBRB 191000Z 03003KT 9999 FEW030 SCT100 23/23 Q1010=,-,19/01/2025 10:00
SBRB,19/01/2025 11:00,5.0,10.0,,23.0,23.0,1011.0,9999.0,,30.0,FEW,100.0,SCT,,,,,,,METAR SBRB 191100Z 01005KT 9999 FEW030 SCT100 23/23 Q1011=,-,19/01/2025 11:00
SBRB,19/01/2025 12:00,8.0,360.0,,25.0,23.0,1012.0,9999.0,,45.0,FEW,100.0,SCT,,,,,,,METAR SBRB 191200Z 36008KT 9999 FEW045 SCT100 25/23 Q1012=,-,19/01/2025 12:00
SBRB,19/01/2025 13:00,8.0,360.0,,25.0,23.0,1012.0,9999.0,,46.0,FEW,100.0,SCT,,,,,,,METAR SBRB 191300Z 36008KT 9999 FEW046 SCT100 25/23 Q1012=,-,19/01/2025 13:00
SBRB,19/01/2025 14:00,8.0,350.0,,27.0,23.0,1012.0,9999.0,,46.0,FEW,100.0,SCT,,,,,,,METAR SBRB 191400Z 35008KT 9999 FEW046 SCT100 27/23 Q1012=,-,19/01/2025 14:00
SBRB,19/01/2025 15:00,6.0,340.0,,28.0,24.0,1012.0,9999.0,,46.0,FEW,100.0,SCT,,,,,,,METAR SBRB 191500Z 34006KT 9999 FEW046 SCT100 28/24 Q1012=,-,19/01/2025 15:00
SBRB,19/01/2025 16:00,10.0,330.0,,29.0,24.0,1012.0,9999.0,,24.0,SCT,100.0,BKN,,,,,,,METAR SBRB 191600Z 33010KT 9999 SCT024 BKN100 29/24 Q1012=,-,19/01/2025 16:00
SBRB,19/01/2025 17:00,13.0,320.0,,30.0,24.0,1010.0,9999.0,,27.0,SCT,100.0,BKN,,,,,,,METAR SBRB 191700Z 32013KT 9999 SCT027 BKN100 30/24 Q1010=,-,19/01/2025 17:00
SBRB,19/01/2025 18:00,9.0,310.0,19.0,27.0,24.0,1010.0,9999.0,-RA,27.0,BKN,100.0,BKN,,,,,030T,FEW,METAR SBRB 191800Z 31009G19KT 290V350 9999 -RA VCSH BKN027 FEW030TCU BKN100 27/24 Q1010=,-,19/01/2025 18:00
SBRB,19/01/2025 19:00,8.0,330.0,,28.0,24.0,1009.0,9999.0,VCSH,27.0,BKN,100.0,BKN,,,,,030T,FEW,METAR SBRB 191900Z 33008KT 9999 VCSH BKN027 FEW030TCU BKN100 28/24 Q1009=,-,19/01/2025 19:00
SBRB,19/01/2025 20:00,5.0,10.0,,27.0,24.0,1009.0,8000.0,VCSH,27.0,BKN,100.0,BKN,,,,,030T,FEW,METAR SBRB 192000Z 01005KT 8000 VCSH BKN027 FEW030TCU BKN100 27/24 Q1009=,-,19/01/2025 20:00
SBRB,19/01/2025 21:00,2.0,340.0,,27.0,24.0,1008.0,9999.0,VCSH,100.0,BKN,,,,,,,030T,FEW,METAR SBRB 192100Z 34002KT 9999 VCSH FEW030TCU BKN100 27/24 Q1008=,-,19/01/2025 21:00
SBRB,19/01/2025 22:00,4.0,340.0,,27.0,24.0,1008.0,9999.0,,100.0,BKN,,,,,,,030T,FEW,METAR SBRB 192200Z 34004KT 9999 FEW030TCU BKN100 27/24 Q1008=,-,19/01/2025 22:00
SBRB,19/01/2025 23:00,2.0,230.0,,26.0,24.0,1009.0,9999.0,,100.0,BKN,,,,,,,030T,FEW,METAR SBRB 192300Z 23002KT 9999 FEW030TCU BKN100 26/24 Q1009=,-,19/01/2025 23:00
SBRB,20/01/2025 00:00,4.0,30.0,,25.0,24.0,1009.0,9999.0,,20.0,FEW,100.0,SCT,,,,,,,METAR SBRB 200000Z 03004KT 9999 FEW020 SCT100 25/24 Q1009=,-,20/01/2025 00:00
SBRB,20/01/2025 01:00,3.0,10.0,,25.0,24.0,1009.0,9999.0,,20.0,FEW,100.0,SCT,,,,,,,METAR SBRB 200100Z 01003KT 9999 FEW020 SCT100 25/24 Q1009=,-,20/01/2025 01:00
SBRB,20/01/2025 02:00,2.0,10.0,,25.0,23.0,1011.0,9999.0,,20.0,FEW,100.0,SCT,,,,,,,METAR SBRB 200200Z 01002KT 9999 FEW020 SCT100 25/23 Q1011=,-,20/01/2025 02:00
SBRB,20/01/2025 03:00,2.0,30.0,,24.0,23.0,1011.0,9999.0,,,,,,,,,,,,METAR SBRB 200300Z 03002KT CAVOK 24/23 Q1011=,-,20/01/2025 03:00
SBRB,20/01/2025 04:00,2.0,40.0,,24.0,23.0,1011.0,9999.0,,,,,,,,,,,,METAR SBRB 200400Z 04002KT CAVOK 24/23 Q1011=,-,20/01/2025 04:00
SBRB,20/01/2025 05:00,4.0,20.0,,25.0,24.0,1011.0,9999.0,,,,,,,,,,,,METAR SBRB 200500Z 02004KT CAVOK 25/24 Q1011=,-,20/01/2025 05:00
SBRB,20/01/2025 06:00,6.0,20.0,,24.0,24.0,1009.0,9999.0,,,,,,,,,,,,METAR SBRB 200600Z 02006KT CAVOK 24/24 Q1009=,-,20/01/2025 06:00
SBRB,20/01/2025 07:00,4.0,10.0,,24.0,23.0,1009.0,9999.0,,30.0,FEW,83.0,SCT,,,,,,,METAR SBRB 200700Z 01004KT 9999 FEW030 SCT083 24/23 Q1009=,-,20/01/2025 07:00
SBRB,20/01/2025 08:00,6.0,350.0,,24.0,22.0,1008.0,9999.0,,30.0,FEW,83.0,SCT,,,,,,,METAR SBRB 200800Z 35006KT 9999 FEW030 SCT083 24/22 Q1008=,-,20/01/2025 08:00
SBRB,20/01/2025 09:00,3.0,360.0,,24.0,22.0,1008.0,9999.0,,30.0,FEW,83.0,SCT,,,,,,,METAR SBRB 200900Z 36003KT 9999 FEW030 SCT083 24/22 Q1008=,-,20/01/2025 09:00
SBRB,20/01/2025 10:00,8.0,10.0,,24.0,22.0,1009.0,9999.0,,30.0,FEW,83.0,SCT,,,,,,,METAR SBRB 201000Z 01008KT 9999 FEW030 SCT083 24/22 Q1009=,-,20/01/2025 10:00
SBRB,20/01/2025 11:00,7.0,10.0,,24.0,22.0,1010.0,9999.0,,30.0,FEW,100.0,SCT,,,,,,,METAR SBRB 201100Z 01007KT 9999 FEW030 SCT100 24/22 Q1010=,-,20/01/2025 11:00
SBRB,20/01/2025 12:00,6.0,10.0,,24.0,22.0,1011.0,9999.0,,30.0,FEW,100.0,SCT,,,,,,,METAR SBRB 201200Z 01006KT 9999 FEW030 SCT100 24/22 Q1011=,-,20/01/2025 12:00
SBRB,20/01/2025 13:00,7.0,10.0,,25.0,22.0,1012.0,9999.0,,,,,,,,,,,,METAR SBRB 201300Z 01007KT CAVOK 25/22 Q1012=,-,20/01/2025 13:00
SBRB,20/01/2025 14:00,6.0,360.0,,25.0,22.0,1012.0,9999.0,,25.0,FEW,90.0,BKN,,,,,,,METAR SBRB 201400Z 36006KT 9999 FEW025 BKN090 25/22 Q1012=,-,20/01/2025 14:00
SBRB,20/01/2025 15:00,4.0,350.0,,25.0,22.0,1013.0,9999.0,,25.0,FEW,90.0,BKN,,,,,,,METAR SBRB 201500Z 35004KT 9999 FEW025 BKN090 25/22 Q1013=,-,20/01/2025 15:00
SBRB,20/01/2025 16:00,4.0,350.0,,25.0,23.0,1012.0,9999.0,,30.0,FEW,90.0,BKN,,,,,,,METAR SBRB 201600Z 35004KT 9999 FEW030 BKN090 25/23 Q1012=,-,20/01/2025 16:00
SBRB,20/01/2025 17:00,7.0,360.0,,26.0,23.0,1012.0,9999.0,,20.0,FEW,100.0,BKN,,,,,,,METAR SBRB 201700Z 36007KT 9999 FEW020 BKN100 26/23 Q1012=,-,20/01/2025 17:00
SBRB,20/01/2025 18:00,5.0,340.0,,27.0,23.0,1011.0,9999.0,,20.0,FEW,100.0,BKN,,,,,,,METAR SBRB 201800Z 34005KT 9999 FEW020 BKN100 27/23 Q1011=,-,20/01/2025 18:00
